molar extinction coefficient	Wavenumber
	cm\+(-1)
113.070444660714	4533.09156844968
112.547603527381	4535.14739229025
112.619464957143	4537.20508166969
112.411947465476	4539.26463912846
112.813585860714	4541.32606721163
112.19603420119	4543.38936846888
112.480546028571	4545.45454545455
112.66592137381	4547.5216007276
112.814395234524	4549.59053685168
112.599902253571	4551.66135639509
112.645331928571	4553.73406193078
112.86693625119	4555.80865603645
111.980682482143	4557.88514129444
112.553736347619	4559.96352029184
113.388106308333	4562.04379562044
112.995212907143	4564.12596987677
111.950483239286	4566.2100456621
112.255418765476	4568.29602558246
112.313150225	4570.38391224863
112.226077107143	4572.47370827618
112.378375233333	4574.56541628545
112.282485877381	4576.6590389016
112.5897206	4578.75457875458
112.418940711905	4580.85203847916
112.258721070238	4582.95142071494
112.114574515476	4585.05272810637
111.593281672619	4587.15596330275
111.628599034524	4589.26112895824
111.610612589286	4591.36822773186
111.510368189286	4593.47726228755
111.511484107143	4595.58823529412
111.511608565476	4597.70114942529
111.408029695238	4599.81600735971
111.268536414286	4601.93281178095
111.869408286905	4604.05156537753
111.803099228571	4606.17227084293
111.881623575	4608.29493087558
111.358516315476	4610.41954817888
111.253410461905	4612.54612546126
111.054094957143	4614.67466543609
110.772569178571	4616.80517082179
110.794374316667	4618.9376443418
111.356128140476	4621.07208872459
111.298365071429	4623.20850670365
110.781142052381	4625.34690101758
110.5791368	4627.48727441
110.776742665476	4629.62962962963
114.619312525	4631.77396943029
110.700510027381	4633.9202965709
110.756819571429	4636.06861381549
111.006054238095	4638.21892393321
111.004551371429	4640.37122969838
113.011829805595	4642.52553389044
112.639610945238	4644.68183929401
112.36763800119	4646.84014869889
114.816306792857	4649.00046490005
112.931747155238	4651.16279069767
112.327845927262	4653.32712889716
112.919013881071	4655.49348230913
112.479722603571	4657.66185374942
112.324446254286	4659.83224603914
113.501119456667	4662.00466200466
113.397288498095	4664.17910447761
113.405260868095	4666.35557629491
113.23169137619	4668.53408029879
113.153866891667	4670.71461933676
112.756615686905	4672.89719626168
112.429227952381	4675.08181393174
112.24506195	4677.26847521048
112.136688996429	4679.45718296678
112.251701785714	4681.64794007491
112.426286102381	4683.84074941452
112.633446339524	4686.03561387067
112.700886144048	4688.2325363338
112.718138617857	4690.43151969981
112.651248877381	4692.63256687001
112.483055480952	4694.83568075117
112.374470895238	4697.04086425552
112.241941751191	4699.24812030075
112.07416177381	4701.45745181006
112.071810453571	4703.66886171214
112.089061402381	4705.88235294118
112.176340471429	4708.09792843691
112.241951171429	4710.31559114461
112.346693645238	4712.53534401508
112.360776705952	4714.75719000472
112.326817670238	4716.98113207547
112.307834763095	4719.2071731949
112.222728507143	4721.43531633617
112.078297426191	4723.66556447804
111.969604460714	4725.89792060492
111.949336546429	4728.13238770686
111.943194257143	4730.36896877957
112.007600753571	4732.60766682442
112.023608410714	4734.84848484849
112.070420405952	4737.09142586452
112.092336692857	4739.336492891
112.039495921429	4741.58368895211
111.879460609524	4743.8330170778
111.773006276191	4746.08448030375
111.675496529762	4748.33808167142
111.614558930952	4750.59382422803
111.578241919048	4752.85171102662
111.552807672619	4755.11174512601
111.577113108333	4757.37392959087
111.6237897	4759.63826749167
111.652979583333	4761.90476190476
111.635968542857	4764.17341591234
111.64382657381	4766.44423260248
111.608394183333	4768.71721506915
111.608813282143	4770.99236641221
111.543781183333	4773.26968973747
111.525141432143	4775.54918815664
111.542627013095	4777.83086478739
111.548256942857	4780.11472275335
111.560510897619	4782.40076518412
111.620393004762	4784.68899521531
111.633563172619	4786.97941598851
111.681725027381	4789.27203065134
111.702255286905	4791.56684235745
111.598758738095	4793.86385426654
111.527613457143	4796.16306954437
111.465905160714	4798.46449136277
111.381573891667	4800.76812289967
111.362255741667	4803.0739673391
111.317863538095	4805.38202787122
111.335592063095	4807.69230769231
111.377767257143	4810.00481000481
111.373094564286	4812.31953801733
111.33218275	4814.63649494463
111.332777302381	4816.95568400771
111.268909647619	4819.27710843374
111.229332034524	4821.60077145612
111.268981157143	4823.92667631452
111.295527727381	4826.25482625483
111.268064240476	4828.58522452921
111.309569216667	4830.91787439614
111.277357370238	4833.25277912035
111.269949902381	4835.58994197292
111.260828753571	4837.92936623125
111.258282726191	4840.27105517909
111.250983766667	4842.61501210654
111.267723313095	4844.96124031008
111.254973483333	4847.30974309258
111.290447303571	4849.66052376334
111.2901323	4852.01358563804
111.254258492857	4854.36893203884
111.261472503571	4856.72656629432
111.225534957143	4859.08649173955
111.241090396429	4861.44871171609
111.243538036905	4863.81322957199
111.206355122619	4866.1800486618
111.197376032143	4868.54917234664
111.181300317857	4870.92060399416
111.151439929762	4873.29434697856
111.120467355952	4875.67040468064
111.124881165476	4878.04878048781
111.067606761905	4880.42947779405
111.037632310714	4882.8125
111.024188555952	4885.19785051295
111.059505641667	4887.58553274682
111.065174236905	4889.97555012225
111.052427590476	4892.36790606654
111.060849828571	4894.76260401371
110.998291838095	4897.15964740451
110.996151453571	4899.55903968643
110.957065564286	4901.96078431373
110.924315296429	4904.36488474743
110.840138009524	4906.77134445535
110.859809160714	4909.18016691213
110.812546341667	4911.59135559921
110.78828192381	4914.00491400492
110.74349347619	4916.42084562439
110.713617980952	4918.83915395967
110.660300590476	4921.25984251969
110.619782383333	4923.68291482029
110.613885663095	4926.10837438424
110.612009439286	4928.53622474125
110.618049460714	4930.96646942801
110.591022117857	4933.39911198816
110.597122827381	4935.83415597236
110.547662678571	4938.27160493827
110.528723983333	4940.71146245059
110.474626470238	4943.15373208107
110.458964039286	4945.59841740851
110.454128371429	4948.0455220188
110.479447035714	4950.49504950495
110.483822452381	4952.94700346706
110.458491582143	4955.40138751239
110.409163916667	4957.85820525533
110.339969428571	4960.31746031746
110.368173946429	4962.77915632755
110.30219999881	4965.24329692155
110.275322054762	4967.70988574267
110.231868647619	4970.17892644135
110.220083544048	4972.65042267529
110.198314286905	4975.12437810945
110.164804007143	4977.60079641613
110.130683220238	4980.0796812749
110.035491940476	4982.5610363727
109.98653597619	4985.04486540379
109.972978433333	4987.53117206983
109.955934402381	4990.01996007984
109.941305844048	4992.51123315028
109.871245859524	4995.004995005
109.903809029762	4997.50124937531
109.857304153571	5000
109.802199659524	5002.50125062531
109.784763963095	5005.00500500501
109.740287635714	5007.51126690035
109.714289875	5010.02004008016
109.719635685714	5012.5313283208
109.716083361905	5015.04513540622
109.663703810714	5017.56146512795
109.659664475	5020.08032128514
109.593998061905	5022.60170768458
109.542779608333	5025.1256281407
109.518479442857	5027.65208647562
109.500227733333	5030.18108651912
109.450397267857	5032.71263210871
109.457602957143	5035.24672708963
109.386797359524	5037.78337531486
109.333610101191	5040.32258064516
109.331383246429	5042.86434694907
109.323699564286	5045.40867810293
109.338696629762	5047.95557799092
109.264261079762	5050.50505050505
109.277394397619	5053.05709954523
109.270484590476	5055.61172901921
109.225145814286	5058.16894284269
109.197265871429	5060.72874493927
109.184942608333	5063.29113924051
109.174425455952	5065.85612968592
109.139319030952	5068.42372022301
109.142431336905	5070.9939148073
109.087971565476	5073.56671740233
109.049257782143	5076.1421319797
109.046553478571	5078.72016251905
109.021911960714	5081.30081300813
109.004825246429	5083.88408744281
108.968848755952	5086.46998982706
108.906164232143	5089.05852417303
108.894311209524	5091.64969450102
108.867371036905	5094.24350483953
108.830292069048	5096.83995922528
108.810613161905	5099.43906170321
108.778996285714	5102.04081632653
108.762564261905	5104.64522715671
108.689019167857	5107.25229826353
108.723226977381	5109.86203372509
108.663702292857	5112.47443762781
108.640142195238	5115.0895140665
108.610039405952	5117.70726714432
108.584118569048	5120.32770097286
108.522936771429	5122.95081967213
108.51693417381	5125.57662737058
108.411967325	5128.20512820513
108.414202496429	5130.83632632119
108.420080227381	5133.47022587269
108.404010890476	5136.10683102209
108.400529111905	5138.74614594039
108.342545263095	5141.3881748072
108.326425630952	5144.0329218107
108.264615746429	5146.68039114771
108.244229613095	5149.33058702369
108.263033189286	5151.98351365276
108.256893801191	5154.63917525773
108.233771642857	5157.29757607014
108.1777925	5159.95872033024
108.175122432143	5162.62261228704
108.120711571429	5165.28925619835
108.095452080952	5167.95865633075
108.057586202381	5170.63081695967
108.032569234524	5173.30574236937
108.000701378571	5175.983436853
107.991446636905	5178.66390471259
107.976962903571	5181.34715025907
107.922436747619	5184.03317781234
107.929963959524	5186.72199170125
107.868497779762	5189.41359626362
107.816614794048	5192.10799584632
107.802048197619	5194.8051948052
107.774942409524	5197.5051975052
107.764457967857	5200.20800832033
107.725243465476	5202.91363163372
107.683087116667	5205.62207183759
107.651877272619	5208.33333333333
107.645139463095	5211.04742053153
107.588958261905	5213.76433785193
107.578177511905	5216.48408972353
107.539550910714	5219.20668058455
107.490230588095	5221.93211488251
107.472932104762	5224.66039707419
107.441828836905	5227.39153162572
107.394617570238	5230.12552301255
107.38228115	5232.86237571952
107.368060192857	5235.60209424084
107.351571486905	5238.34468308015
107.302373392857	5241.09014675052
107.280332795238	5243.83848977452
107.289213064286	5246.58971668416
107.259324675	5249.343832021
107.236620083333	5252.10084033614
107.248299308333	5254.86074619023
107.191913267857	5257.62355415352
107.188684692857	5260.38926880589
107.171847425	5263.15789473684
107.1749808	5265.92943654555
107.10551647381	5268.70389884089
107.015781189286	5271.48128624143
106.963132221429	5274.26160337553
106.915123097619	5277.04485488127
106.886522067857	5279.83104540655
106.815122614286	5282.62017960909
106.825196559524	5285.41226215645
106.804532695238	5288.20729772607
106.775379941667	5291.00529100529
106.762381202381	5293.80624669137
106.711780735714	5296.61016949153
106.702212494048	5299.41706412295
106.673247126191	5302.22693531283
106.622813784524	5305.03978779841
106.600155340476	5307.85562632696
106.563133611905	5310.67445565587
106.507465328571	5313.4962805526
106.506097860714	5316.32110579479
106.449750902381	5319.14893617021
106.405847497619	5321.97977647685
106.323860769048	5324.8136315229
106.312963591667	5327.6505061268
106.338669897619	5330.49040511727
106.388197410714	5333.33333333333
106.362648266667	5336.17929562433
106.336809472619	5339.02829684997
106.30982259881	5341.88034188034
106.27814792619	5344.73543559594
106.243699804762	5347.5935828877
106.219109845238	5350.45478865704
106.183975004762	5353.31905781585
106.146025266667	5356.18639528656
106.058653490476	5359.05680600214
106.012512840476	5361.93029490617
106.004725339286	5364.80686695279
105.994663313095	5367.68652710682
105.933712269048	5370.56928034372
105.93160127381	5373.45513164965
105.902424965476	5376.34408602151
105.85606699881	5379.23614846692
105.879345490476	5382.13132400431
105.786447441667	5385.0296176629
105.76162409881	5387.93103448276
105.737436735714	5390.83557951483
105.678650046429	5393.74325782093
105.625328080952	5396.65407447383
105.612376184524	5399.56803455724
105.508640995238	5402.48514316586
105.513878295238	5405.40540540541
105.470533269048	5408.32882639265
105.464287588095	5411.25541125541
105.428343389286	5414.18516513265
105.38691865	5417.11809317443
105.31750782619	5420.05420054201
105.287004377381	5422.99349240781
105.211027711905	5425.93597395551
105.235654957143	5428.88165038002
105.181343611905	5431.83052688756
105.196144711905	5434.78260869565
105.142827328571	5437.73790103317
105.106309633333	5440.69640914037
105.07390432381	5443.65813826892
105.051502136905	5446.62309368192
105.012383951191	5449.59128065395
104.987921353571	5452.5627044711
104.948527239286	5455.53737043099
104.958143011905	5458.5152838428
104.906940363095	5461.49645002731
104.833500038095	5464.48087431694
104.863321895238	5467.46856205577
104.811749220238	5470.45951859956
104.768432595238	5473.45374931582
104.724582828571	5476.45125958379
104.688172410714	5479.45205479452
104.671608869048	5482.45614035088
104.590110383333	5485.46352166758
104.574246577381	5488.47420417124
104.553647021429	5491.48819330039
104.512959039286	5494.5054945055
104.4548373	5497.52611324904
104.426414083333	5500.5500550055
104.378375582143	5503.57732526142
104.358868253571	5506.60792951542
104.31292909881	5509.64187327824
104.284615791667	5512.67916207277
104.250104608333	5515.71980143409
104.176023157143	5518.76379690949
104.165096052381	5521.81115405853
104.15063187381	5524.86187845304
104.095727489286	5527.91597567717
104.128961983333	5530.97345132743
104.112760575	5534.03431101273
104.100806383333	5537.09856035437
104.045284319048	5540.16620498615
104.000696284524	5543.23725055432
104.019263835714	5546.31170271769
104.020873692857	5549.38956714761
103.95858525119	5552.47084952804
103.92605105119	5555.55555555556
103.913581165476	5558.64369093941
103.874873215476	5561.73526140156
103.819757763095	5564.83027267668
103.758355608333	5567.92873051225
103.735141289286	5571.03064066852
103.710751582143	5574.13600891862
103.660639361905	5577.24484104852
103.617756810714	5580.35714285714
103.579879566667	5583.47292015634
103.517509354762	5586.59217877095
103.532351486905	5589.71492453885
103.500884279762	5592.84116331096
103.480012121429	5595.97090095132
103.444617569048	5599.10414333707
103.450894571429	5602.24089635854
103.349425311905	5605.38116591928
103.326188539286	5608.52495793606
103.25323937381	5611.67227833895
103.227476661905	5614.82313307131
103.232846595238	5617.97752808989
103.197172780952	5621.13546936481
103.219988665476	5624.29696287964
103.232643982143	5627.4620146314
103.208133285714	5630.63063063063
103.212320638095	5633.80281690141
103.169651096429	5636.9785794814
103.130892407143	5640.15792442188
103.095711429762	5643.34085778781
103.111208797619	5646.52738565782
103.074897336905	5649.71751412429
103.07257125	5652.91124929339
103.050646778571	5656.10859728507
102.991452772619	5659.30956423316
102.934135136905	5662.51415628539
102.920103904762	5665.7223796034
102.766520633333	5668.93424036281
102.776194463095	5672.14974475326
102.660129502381	5675.36889897843
102.661966089286	5678.59170925611
102.649361641667	5681.81818181818
102.627717532143	5685.04832291075
102.526840054762	5688.28213879408
102.464125740476	5691.51963574274
102.460826741667	5694.76082004556
102.372414582143	5698.0056980057
102.385974746429	5701.25427594071
102.323657340476	5704.50656018255
102.302113863095	5707.76255707763
102.252101002381	5711.02227298687
102.283894860714	5714.28571428572
102.207827709524	5717.55288736421
102.157147683333	5720.823798627
102.141752302381	5724.09845449342
102.113802934524	5727.37686139748
102.090703636905	5730.65902578797
102.0200739	5733.94495412844
102.022767538095	5737.2346528973
102.013353696429	5740.52812858783
102.015180020238	5743.82538770821
101.944328275	5747.12643678161
101.781419171429	5750.43128234618
101.765610525	5753.73993095512
101.796359409524	5757.05238917674
101.942343110714	5760.36866359447
102.004276755952	5763.68876080692
101.985109532143	5767.01268742791
101.990415158333	5770.34045008656
101.871439397619	5773.67205542725
101.803425826191	5777.00751010976
101.822150111905	5780.34682080925
101.778079153571	5783.68999421631
101.719446308333	5787.03703703704
101.659342452381	5790.38795599305
101.615532596429	5793.74275782155
101.561732365476	5797.10144927536
101.427953980952	5800.46403712297
101.383746925	5803.83052814858
101.271901179762	5807.20092915215
101.22318275119	5810.57524694945
101.21226964881	5813.95348837209
101.167078602381	5817.3356602676
101.137141295238	5820.72176949942
101.075182010714	5824.111822947
101.092643754762	5827.50582750583
101.055988730952	5830.90379008746
101.004282036905	5834.3057176196
101.043409501191	5837.71161704612
100.963132544048	5841.1214953271
100.941028877381	5844.53535943893
100.922305971429	5847.95321637427
100.851950367857	5851.37507314219
100.838505513095	5854.80093676815
100.718395114286	5858.23081429408
100.668827128571	5861.66471277843
100.65196547619	5865.10263929619
100.585680528571	5868.54460093897
100.645758871429	5871.99060481503
100.741389079762	5875.44065804936
100.890310602381	5878.89476778366
100.853235096429	5882.35294117647
100.951719690476	5885.81518540318
100.865188310714	5889.28150765607
100.653273209524	5892.75191514437
100.7075337	5896.22641509434
100.751257632143	5899.70501474926
100.699673725	5903.18772136954
100.862868045238	5906.67454223272
100.947188085595	5910.16548463357
100.878466866667	5913.66055588409
101.001509614167	5917.15976331361
101.064785784405	5920.6631142688
101.11036473	5924.17061611374
100.950064651786	5927.68227623
100.891521119286	5931.19810201661
100.637102845238	5934.71810089021
100.543993655119	5938.24228028504
100.840161165119	5941.770647653
100.863766109524	5945.30321046373
100.813427152381	5948.83997620464
101.042472145	5952.38095238095
101.12874851369	5955.92614651578
100.941004214048	5959.47556615018
101.068881317143	5963.02921884317
100.924429613571	5966.58711217184
100.877888737262	5970.14925373134
100.841637562738	5973.71565113501
100.587630242619	5977.28631201435
100.701962977024	5980.86124401914
100.779095079524	5984.44045481748
100.850134596905	5988.02395209581
100.61741937	5991.61174355902
100.648727466667	5995.20383693046
100.397499186905	5998.80023995201
100.273308360357	6002.40096038415
100.317970060476	6006.00600600601
100.437547752262	6009.61538461539
100.535015300583	6013.22910402886
100.408207777857	6016.84717208183
100.273616351548	6020.46959662854
100.111905795119	6024.09638554217
99.9394888090476	6027.72754671489
99.7989927636905	6031.3630880579
99.7935250578572	6035.00301750151
99.6724671178572	6038.64734299517
99.6566030426191	6042.29607250755
99.7014764314286	6045.9492140266
99.7411326245238	6049.60677555959
99.6726244888095	6053.26876513317
99.6552960002381	6056.93519079346
99.5287613521429	6060.60606060606
99.399159222381	6064.28138265616
99.3768325622619	6067.96116504854
99.3606897026191	6071.64541590771
99.3152861394048	6075.33414337789
99.3935588794048	6079.0273556231
99.4264990160715	6082.72506082725
99.5265695565476	6086.42726719416
99.6247934944048	6090.13398294763
99.6819809217858	6093.84521633151
99.5729089007143	6097.56097560976
99.4224321257143	6101.28126906651
99.2768505771429	6105.00610500611
99.1298852428572	6108.73549175321
98.9750224414286	6112.46943765281
99.0114373669048	6116.20795107034
99.0347511953572	6119.95104039168
99.0882907422619	6123.69871402327
99.0350630879762	6127.45098039216
98.9836697441667	6131.20784794605
99.0696270820238	6134.96932515337
99.1363404691667	6138.73542050338
99.1523463702381	6142.50614250614
99.0411213369048	6146.28149969269
98.8478350335715	6150.06150061501
98.8906119091667	6153.84615384616
98.6236613289286	6157.6354679803
98.5874705688096	6161.42945163278
98.7339651921429	6165.2281134402
98.6851591017857	6169.03146206046
98.7337321441667	6172.83950617284
98.7187626690476	6176.65225447807
98.598526985	6180.46971569839
98.5099067892858	6184.29189857762
98.4661789714286	6188.11881188119
98.4591973761905	6191.95046439629
98.4428408901191	6195.78686493185
98.4099416404762	6199.62802231866
98.3599688404762	6203.47394540943
98.3557189894048	6207.32464307883
98.3200022190476	6211.1801242236
98.237870652381	6215.04039776259
98.2694010436905	6218.90547263682
98.2809466028572	6222.77535780958
98.2603070735715	6226.6500622665
98.2231338609524	6230.52959501558
98.1357777380953	6234.41396508728
98.0830497738095	6238.30318153462
98.0346764392857	6242.19725343321
97.9828032988096	6246.09618988133
98.0144934797619	6250
97.9995048702381	6253.90869293309
97.9829743107143	6257.82227784731
97.9461022488095	6261.74076393238
97.8761165547619	6265.664160401
97.8557840654762	6269.59247648903
97.805974652381	6273.52572145546
97.7602515678572	6277.46390458255
97.7728985702381	6281.40703517588
97.6869537130953	6285.35512256443
97.7012538011905	6289.30817610063
97.6131281059524	6293.26620516048
97.5953261214286	6297.22921914358
97.58046695	6301.19722747322
97.5457638202381	6305.17023959647
97.4847016309524	6309.14826498423
97.4818484880953	6313.13131313131
97.4244242726191	6317.11939355654
97.3903912202381	6321.11251580278
97.3890442702381	6325.11068943707
97.3159803488095	6329.11392405063
97.2863949154762	6333.12222925903
97.2548065964286	6337.13561470216
97.2471263738096	6341.15409004439
97.1266406642857	6345.17766497462
97.097096402381	6349.20634920635
97.1030910988095	6353.24015247777
97.0667993166667	6357.27908455181
97.0475706821429	6361.32315521629
97.0038198690476	6365.3723742839
96.92299105	6369.42675159236
96.9308424333334	6373.48629700446
96.8300451976191	6377.55102040817
96.8400564964286	6381.62093171666
96.7715586892857	6385.69604086846
96.7318828261905	6389.77635782748
96.6951770702381	6393.86189258312
96.636991177381	6397.95265515035
96.5931709154762	6402.04865556978
96.5585754785714	6406.14990390775
96.545456577381	6410.25641025641
96.4812866535715	6414.36818473381
96.4456975095238	6418.48523748396
96.3796412452381	6422.60757867694
96.3437533047619	6426.735218509
96.2554607369048	6430.86816720257
96.2607315892857	6435.00643500644
96.2051575440476	6439.15003219575
96.1512102726191	6443.29896907217
96.0838592928572	6447.4532559639
96.0361866583333	6451.61290322581
96.0589897916667	6455.77792123951
95.9353259559524	6459.94832041344
95.8857267833333	6464.12411118294
95.8903596988095	6468.30530401035
95.7961643273809	6472.49190938511
95.7336879642857	6476.68393782384
95.7296599976191	6480.88139987038
95.6991637511905	6485.08430609598
95.6188008642857	6489.29266709929
95.5732795630952	6493.50649350649
95.5070686321429	6497.72579597141
95.5001342928572	6501.95058517555
95.3863398452381	6506.18087182824
95.3940556869048	6510.41666666667
95.4216443107143	6514.65798045603
95.3272478488095	6518.90482398957
95.2458221107143	6523.15720808872
95.158742202381	6527.41514360314
95.1280408607143	6531.67864141084
95.0891356892857	6535.9477124183
95.0266360404762	6540.2223675605
95.004201975	6544.50261780105
94.9029852333333	6548.78847413229
94.8662579928572	6553.07994757536
94.8530402880952	6557.37704918033
94.7806867726191	6561.67979002625
94.7112209226191	6565.98818122128
94.7087763392857	6570.30223390276
94.5847656166667	6574.62195923735
94.5832597011905	6578.94736842105
94.5559414583334	6583.2784726794
94.4032796690476	6587.61528326746
94.3716869011905	6591.95781147001
94.3524570345238	6596.30606860159
94.2587719404762	6600.6600660066
94.2025441738095	6605.01981505945
94.1535934726191	6609.38532716458
94.0869653761905	6613.75661375662
94.035796275	6618.13368630047
93.9498220369048	6622.51655629139
93.90250835	6626.90523525514
93.8197022738095	6631.29973474801
93.7719064380953	6635.700066357
93.7402080726191	6640.10624169987
93.6496179630953	6644.51827242525
93.5869707202381	6648.93617021277
93.5649826369048	6653.35994677312
93.4257482440476	6657.7896138482
93.3999511654762	6662.22518321119
93.2620932488095	6666.66666666667
93.3322539952381	6671.1140760507
93.1686462619048	6675.56742323098
93.127315775	6680.02672010688
93.1288538369048	6684.49197860963
93.033689722619	6688.96321070234
92.9777044761905	6693.44042838019
92.9107604035714	6697.92364367046
92.8545361047619	6702.41286863271
92.7591075488096	6706.90811535882
92.7230595404762	6711.40939597316
92.6375021892857	6715.91672263264
92.550763202381	6720.43010752688
92.5039124142857	6724.94956287828
92.4427853619048	6729.47510094213
92.3671648738095	6734.00673400674
92.30772765	6738.54447439353
92.2467874190476	6743.08833445718
92.1813668595238	6747.6383265857
92.1549016309524	6752.19446320054
92.0094072880952	6756.75675675676
91.9877320059524	6761.32521974307
91.9199622130952	6765.899864682
91.8735833202381	6770.48070413
91.8050115047619	6775.06775067751
91.7243530142857	6779.66101694915
91.6332300285714	6784.2605156038
91.5567627666667	6788.86625933469
91.5068002130952	6793.47826086957
91.4231430559524	6798.09653297077
91.3592984	6802.72108843538
91.2757080428572	6807.3519400953
91.2007739904762	6811.98910081744
91.090622652381	6816.63258350375
91.0779563809524	6821.28240109141
90.9712240452381	6825.9385665529
90.9319976214286	6830.60109289618
90.8292669226191	6835.26999316473
90.7276549190476	6839.94528043776
90.7088394297619	6844.62696783026
90.6376330238095	6849.31506849315
90.544890627381	6854.00959561344
90.4794447035714	6858.71056241427
90.4014938380952	6863.41798215512
90.3078267583333	6868.13186813187
90.2846576202381	6872.85223367698
90.2031936428572	6877.57909215956
90.13250085	6882.31245698555
90.0640609690476	6887.0523415978
89.9407055	6891.79875947623
89.8974516654762	6896.55172413793
89.8049760380953	6901.31124913734
89.7057871380952	6906.0773480663
89.647829077381	6910.85003455425
89.5596827178572	6915.62932226833
89.5194473690476	6920.4152249135
89.4046421821429	6925.20775623269
89.3175836142857	6930.00693000693
89.2769607630952	6934.81276005548
89.1779297154762	6939.62526023595
89.1301850202381	6944.44444444445
89.1036539761905	6949.27032661571
88.9716505047619	6954.10292072323
88.8533754464286	6958.9422407794
88.8034654202381	6963.78830083566
88.7201576476191	6968.64111498258
88.6055413642857	6973.50069735007
88.5442123797619	6978.36706210747
88.4668855821429	6983.24022346369
88.3791809142857	6988.12019566737
88.3130378797619	6993.00699300699
88.2085852119048	6997.90062981106
88.1407773035714	7002.80112044818
87.9967263678571	7007.70847932726
87.9412875916667	7012.62272089762
87.8302226619048	7017.54385964912
87.7584007797619	7022.47191011236
87.7029496666667	7027.40688685875
87.6114781261905	7032.34880450071
87.5238096333333	7037.29767769177
87.417689725	7042.25352112676
87.3506505690476	7047.21634954193
87.2858921964286	7052.18617771509
87.1556865095238	7057.16302046577
87.1235693261905	7062.14689265537
86.9519350261905	7067.13780918728
86.8834733964286	7072.13578500707
86.8465901107143	7077.14083510262
86.7351264630953	7082.15297450425
86.6215446047619	7087.17221828491
86.5335445988095	7092.19858156029
86.4485863511905	7097.232079489
86.3571418416667	7102.27272727273
86.3040359488095	7107.32054015636
86.1856518154762	7112.37553342817
86.0965139904762	7117.43772241993
86.0383049440476	7122.50712250712
85.9508290916667	7127.58374910905
85.8272140297619	7132.66761768902
85.760501952381	7137.75874375446
85.6854024357143	7142.85714285714
85.5898201916667	7147.96283059328
85.4666220142857	7153.07582260372
85.4663536940476	7158.19613457409
85.3099990476191	7163.32378223496
85.2139614	7168.45878136201
85.0879007928571	7173.60114777619
84.9971514464286	7178.75089734386
84.9189394726191	7183.90804597701
84.8348842892857	7189.07260963336
84.7063365535714	7194.24460431655
84.654280327381	7199.42404607631
84.5480776809524	7204.61095100865
84.4539392607143	7209.80533525595
84.3940108666667	7215.00721500722
84.2956160869048	7220.2166064982
84.212801552381	7225.43352601156
84.101148175	7230.65798987708
84.0099550654762	7235.89001447178
83.8892257202381	7241.12961622013
83.8934607428572	7246.3768115942
83.7013424809524	7251.63161711385
83.5940571654762	7256.89404934688
83.4806434202381	7262.16412490922
83.3967697880952	7267.44186046512
83.3285190857143	7272.72727272727
83.254245552381	7278.02037845706
83.1696129988095	7283.32119446468
83.0592548821429	7288.62973760933
82.9344543309524	7293.94602479942
82.8579987011905	7299.2700729927
82.7808967	7304.6018991965
82.6891348083333	7309.94152046784
82.6262108130952	7315.28895391368
82.4582595321429	7320.64421669107
82.354540275	7326.00732600733
82.2361748535714	7331.37829912024
82.1368893583333	7336.75715333823
82.0563163726191	7342.14390602056
81.9607714083333	7347.53857457752
81.8431108595238	7352.94117647059
81.7038850607143	7358.35172921266
81.6542551238095	7363.77025036819
81.5421577119048	7369.19675755343
81.475727802381	7374.63126843658
81.3558560488095	7380.07380073801
81.2817782059524	7385.52437223043
81.1336873833334	7390.9830007391
80.985592127381	7396.44970414201
80.8749669428572	7401.9245003701
80.8147429428572	7407.40740740741
80.692205002381	7412.89844329133
80.5529140738095	7418.39762611276
80.5004767345238	7423.90497401634
80.4137963738095	7429.4205052006
80.2707613083333	7434.94423791822
80.1580701630952	7440.47619047619
80.0446584952381	7446.01638123604
79.9205587964286	7451.56482861401
79.7967182547619	7457.12155108128
79.6622998607143	7462.68656716418
79.5619770202381	7468.25989544436
79.4883562428572	7473.84155455905
79.396525477381	7479.4315632012
79.2137356892857	7485.02994011976
79.1246233619048	7490.63670411985
79.0446393869048	7496.25187406297
78.9488101726191	7501.87546886722
78.8220994392857	7507.50750750751
78.7076270035714	7513.14800901578
78.6098090357143	7518.79699248121
78.4987837321429	7524.45447705042
78.3880041595238	7530.12048192771
78.2591128607143	7535.79502637528
78.2013807035714	7541.47812971343
78.0265352821429	7547.16981132076
77.9092842666667	7552.87009063444
77.8223667785714	7558.57898715042
77.6708255	7564.2965204236
77.5889873285714	7570.02271006813
77.4761325107143	7575.75757575758
77.3434521714286	7581.50113722517
77.2190112511905	7587.25341426404
77.131000025	7593.01442672741
77.0277516976191	7598.78419452888
76.9167550869048	7604.56273764259
76.7796912964286	7610.3500761035
76.6850402309524	7616.14623000762
76.5351794761905	7621.9512195122
76.4209998904762	7627.765064836
76.302630727381	7633.58778625954
76.1472401083333	7639.41940412529
76.1147304369048	7645.25993883792
75.9535808690476	7651.10941086458
75.8375763261905	7656.96784073507
75.7133802964286	7662.83524904215
75.5707799880953	7668.71165644172
75.4771075107143	7674.59708365311
75.3708808797619	7680.4915514593
75.2017908083334	7686.39508070715
75.1192373797619	7692.30769230769
74.9834066214286	7698.22940723634
74.8277838607143	7704.16024653313
74.7173594976191	7710.10023130301
74.6206484392857	7716.04938271605
74.4575809261905	7722.00772200772
74.4303236630953	7727.97527047914
74.257240127381	7733.9520494973
